source_id,name,id,servertime,tilex,tiley
1837,ICAO-40058A,39767631,201705071905,19751,24243
1819,A8A3CE,39733553,201705071750,18826,25628
1819,A8A3CE,39733626,201705071750,18824,25631
2219,C0193B,39733123,201705071750,18783,25656
1968,ICAO-4006C1,39779942,201705072300,19715,24278
1928,ICAO-3C4B27,39771631,201705071955,19767,24260
1824,ACCA88,39793441,201705080845,18893,25608
2151,A96BA2,39687127,201705071705,18884,25481
2211,AD8BED,39735476,201705071755,18934,25624
1879,A9B85B,39725050,201705071740,18732,25495
1811,A2F591,39686790,201705071705,18902,25529
2021,AA75EF,39722540,201705071740,18776,25535
1851,C06A39,39793133,201705080845,18950,25476
2217,AD9712,39702811,201705071715,18885,25603
1924,ICAO-A18403,39766471,201705071850,19803,24289
2058,AB23B5,39713608,201705071725,18651,25490
2061,ICAO-AB39F0,39767984,201705071905,18944,24117
1847,A3FF61,39747027,201705071800,18782,25697
2178,A85119,39795022,201705080845,18881,25652
1964,AB7B02,39668813,201705071650,18861,25559
2151,A96BA2,39687458,201705071705,18880,25489
2046,AA7E7C,39669254,201705071650,18880,25424
1923,ICAO-A47FD9,39780720,201705072330,19699,24268
2005,ABA7B0,39667987,201705071650,18893,25510
1988,AB1971,39702904,201705071715,18669,25554
1894,A0DDFB,39756701,201705071805,18851,25637
1848,ICAO-A98F6A,39764350,201705071815,18889,24037
1913,ICAO-ABD627,39764125,201705071815,19826,24285
1965,AA8B40,39694660,201705071710,18892,25546
2235,ICAO-A3C3E0,39776243,201705072055,19850,24279
1948,A98ED9,39718680,201705071730,18769,25691
2151,A96BA2,39691505,201705071710,18846,25560
1903,A35AAE,39708578,201705071720,18681,25660
2076,ICAO-4005BA,39781243,201705072345,19723,24249
2099,ICAO-A894F2,39786724,201705080700,19782,24285
1906,ICAO-A4DAD4,39775735,201705072045,19785,24254
1903,A35AAE,39712022,201705071725,18695,25597
2210,ABE42C,39670918,201705071650,18660,25618
1811,A2F591,39690681,201705071710,18839,25574
1889,ICAO-AB856C,39769101,201705071925,19757,24276
1968,ICAO-4006C1,39765151,201705071820,19814,24303
1879,A9B85B,39725641,201705071745,18715,25492
2107,AB4BA6,39693243,201705071710,18917,25534
2058,AB23B5,39716130,201705071725,18705,25451
2211,AD8BED,39736843,201705071755,18923,25650
1875,A6FA94,39665280,201705071645,18802,25602
2073,A38E11,39693597,201705071710,18830,25704
2140,ICAO-06A0F9,39789642,201705080805,19781,24364
2184,A262A9,39676266,201705071655,18664,25582
1883,A654CB,39726454,201705071745,18780,25475
2187,A43EA6,39688384,201705071705,18644,25465
1944,AD734A,39725001,201705071740,18921,25502
2181,ICAO-AAAE4B,39777996,201705072215,19863,24350
2220,AACF19,39759084,201705071805,18754,25688
2219,C0193B,39733017,201705071750,18784,25652
2033,AA600A,39667710,201705071650,18788,25597
1988,AB1971,39699510,201705071715,18660,25619
1836,ABF826,39694127,201705071710,18837,25524
1795,AA60AF,39715659,201705071725,18733,25592
2037,A87904,39705803,201705071720,18887,25646
1819,A8A3CE,39733792,201705071750,18822,25634
2208,42423F,39660406,201705071640,18849,25637
1995,ICAO-A658DE,39682664,201705071700,19829,24285
2037,A87904,39699304,201705071715,18960,25535
1937,ICAO-A4F6DD,39724569,201705071740,18918,24160
1974,ICAO-A71F24,39780009,201705072300,19758,24315
1831,ICAO-406C39,39773479,201705072025,19840,24314
2005,ABA7B0,39662616,201705071645,18794,25673
2145,AA56B6,39714556,201705071725,18944,25618
2190,ICAO-A8AEF3,39772669,201705072015,19824,24292
2031,ICAO-A94B0A,39788508,201705080745,19783,24283
2235,ICAO-A3C3E0,39776031,201705072055,19759,24325
1998,3C64EC,39722389,201705071740,18840,25423
2109,ICAO-42426C,39779856,201705072250,19790,24296
1802,ICAO-4007F9,39778629,201705072230,19778,24227
2129,4BA956,39690941,201705071710,19039,25523
1971,AB62F8,39804851,201705080850,18801,25644
1830,A1AA24,39659080,201705071640,18790,25605
2178,A85119,39794230,201705080845,18877,25664
2058,AB23B5,39712766,201705071725,18640,25499
1883,A654CB,39728111,201705071745,18764,25521
1906,ICAO-A4DAD4,39775586,201705072045,19739,24287
2215,ICAO-A491FB,39781756,201705072355,19824,24359
1789,ICAO-A6C6C8,39767197,201705071900,18928,24083
1946,A8C802,39666425,201705071650,18908,25654
2021,AA75EF,39722439,201705071740,18779,25538
2210,ABE42C,39676804,201705071655,18675,25511
1811,A2F591,39695934,201705071710,18768,25646
1964,AB7B02,39666318,201705071650,18883,25492
1966,AA7C64,39716021,201705071725,18877,25665
1945,A84D62,39762971,201705071810,18914,25456
1848,ICAO-A98F6A,39774264,201705072035,19846,24286
2231,ADE2B8,39798440,201705080850,18916,25505
2210,ABE42C,39670296,201705071650,18658,25632
1974,ICAO-A71F24,39784619,201705080610,19750,24251
2103,AAF183,39690494,201705071710,18913,25514
2073,A38E11,39687397,201705071705,18830,25704
2151,A96BA2,39692293,201705071710,18837,25577
1819,A8A3CE,39735388,201705071755,18798,25668
2005,ABA7B0,39666005,201705071645,18863,25566
1865,ICAO-4B1884,39779456,201705072245,19760,24319
2167,A66E52,39716305,201705071725,18844,25565
1959,C01EF7,39760832,201705071805,18773,25543
2187,A43EA6,39688235,201705071705,18643,25466
1945,A84D62,39758902,201705071805,18858,25549
1948,A98ED9,39718005,201705071730,18776,25667
1896,AD846F,39753445,201705071800,18943,25499
1946,A8C802,39672264,201705071655,18955,25501
1875,A6FA94,39669488,201705071650,18844,25532
1948,A98ED9,39709987,201705071720,18830,25474
1978,A4337C,39731600,201705071750,18856,25714
1851,C06A39,39688541,201705071705,18753,25678
1964,AB7B02,39670028,201705071650,18848,25598
1903,A35AAE,39710872,201705071725,18690,25618
1851,C06A39,39688414,201705071705,18754,25675
1795,AA60AF,39704037,201705071720,18860,25382
2183,A8299A,39670541,201705071650,18862,25531
2103,AAF183,39683052,201705071700,18835,25684
1944,AD734A,39722724,201705071740,18873,25610
2196,ICAO-AAABF6,39720477,201705071735,19819,24239
1959,C01EF7,39760628,201705071805,18770,25547
1879,A9B85B,39724023,201705071740,18765,25504
1848,ICAO-A98F6A,39774308,201705072035,19836,24286
2148,ICAO-40655D,39778807,201705072235,19755,24282
1935,A3EE1F,39658577,201705071640,18799,25688
1986,A50CB7,39762311,201705071810,18897,25397
1964,AB7B02,39670605,201705071650,18844,25612
1836,ABF826,39697601,201705071715,18803,25514
1966,AA7C64,39715913,201705071725,18876,25669
1809,ICAO-4005C0,39782034,201705080020,19810,24370
2208,42423F,39660367,201705071640,18849,25639
2161,ICAO-738042,39783461,201705080440,19826,24385
2061,ICAO-AB39F0,39768299,201705071910,19029,24122
1978,A4337C,39737940,201705071755,18915,25560
1841,ICAO-ACEA99,39665548,201705071645,18907,24061
2014,ICAO-AD2445,39772191,201705072010,18923,24116
1946,A8C802,39667484,201705071650,18916,25626
1882,A836FB,39676790,201705071655,18828,25606
1964,AB7B02,39671975,201705071655,18837,25633
2005,ABA7B0,39664623,201705071645,18842,25604
2217,AD9712,39711447,201705071725,18882,25460
1894,A0DDFB,39747165,201705071800,18870,25510
1960,ICAO-A5DEE3,39787646,201705080720,19819,24212
1946,A8C802,39668872,201705071650,18928,25588
1843,C0410E,39726354,201705071745,18992,25629
2046,AA7E7C,39672572,201705071655,18844,25493
2021,AA75EF,39720492,201705071735,18877,25622
2184,A262A9,39675915,201705071655,18662,25586
2142,A9C5C5,39793163,201705080845,18848,25497
2177,A65527,39711020,201705071725,18647,25478
2218,ICAO-A6CB48,39787126,201705080710,19757,24305
1811,A2F591,39689594,201705071705,18851,25556
2183,A8299A,39677185,201705071655,18788,25648
1944,AD734A,39725143,201705071740,18924,25498
1848,ICAO-A98F6A,39774583,201705072035,19795,24285
1916,ICAO-A3612A,39773920,201705072030,19751,24285
1970,ICAO-AB355C,39791238,201705080835,19836,24285
1811,A2F591,39687874,201705071705,18879,25537
2064,A71EFA,39670801,201705071650,18899,25500
2046,AA7E7C,39678471,201705071700,18802,25607
1978,A4337C,39732599,201705071750,18867,25684
1819,A8A3CE,39727789,201705071745,18915,25501
2184,A262A9,39681726,201705071700,18715,25468
2212,A583F5,39658214,201705071635,18598,25586
1926,ICAO-A372A4,39775421,201705072040,18927,24100
2021,AA75EF,39721361,201705071735,18832,25583
1916,ICAO-A3612A,39774106,201705072030,19696,24289
1825,AABD2B,39703906,201705071720,19017,25632
1888,ICAO-AC67F2,39766321,201705071845,19727,24257
1808,ICAO-4006AF,39776448,201705072115,19833,24392
2219,C0193B,39729503,201705071750,18797,25551
1863,ICAO-A6A7DC,39766826,201705071855,19013,24017
1974,ICAO-A71F24,39780067,201705072300,19779,24299
1819,A8A3CE,39730265,201705071750,18878,25558
2094,345241,39754460,201705071800,18972,25445
2151,A96BA2,39691993,201705071710,18840,25571
2194,ICAO-4006AE,39777531,201705072155,19836,24294
2210,ABE42C,39671241,201705071655,18661,25612
1896,AD846F,39751431,201705071800,18936,25519
2005,ABA7B0,39667868,201705071650,18892,25513
1889,ICAO-AB856C,39768909,201705071925,19800,24274
1928,ICAO-3C4B27,39771368,201705071950,19705,24315
1862,ICAO-478F43,39766142,201705071840,18928,24014
1799,A1D10C,39661852,201705071640,18624,25570
2190,ICAO-A8AEF3,39772875,201705072015,19773,24300
2112,A7FED0,39705856,201705071720,18889,25540
1916,ICAO-A3612A,39766021,201705071840,19820,24233
2219,C0193B,39728924,201705071745,18799,25537
2094,345241,39761329,201705071805,18872,25542
1796,ICAO-ABA324,39735712,201705071755,19819,24215
2056,ICAO-AA6C50,39771632,201705071955,19723,24302
1969,A2FCFF,39728011,201705071745,18681,25413
1998,3C64EC,39718469,201705071730,18649,25585
1803,ICAO-40073D,39767286,201705071900,19789,24245
2103,AAF183,39684291,201705071705,18850,25652
1871,ICAO-4006AC,39778256,201705072225,19710,24271
2101,ICAO-A86605,39784314,201705080555,19807,24302
1913,ICAO-ABD627,39764576,201705071815,19747,24285
1896,AD846F,39753338,201705071800,18943,25500
1903,A35AAE,39710058,201705071720,18687,25633
2221,ICAO-A364EA,39733419,201705071750,19736,24285
2005,ABA7B0,39664151,201705071645,18830,25623
1854,ICAO-A11F5A,39781657,201705072350,19773,24257
1948,A98ED9,39719184,201705071730,18765,25707
1889,ICAO-AB856C,39768823,201705071925,19825,24273
2190,ICAO-A8AEF3,39772917,201705072015,19764,24302
1879,A9B85B,39725466,201705071745,18720,25493
2025,ICAO-47C5CA,39775964,201705072055,19786,24280
2021,AA75EF,39720872,201705071735,18861,25608
2220,AACF19,39757391,201705071805,18770,25668
2218,ICAO-A6CB48,39787138,201705080715,19707,24338
1819,A8A3CE,39729168,201705071745,18894,25536
1935,A3EE1F,39658424,201705071635,18801,25682
1842,A6082F,39702001,201705071715,18933,25497
2219,C0193B,39731099,201705071750,18791,25595
2037,A87904,39697965,201705071715,18974,25514
2183,A8299A,39678488,201705071700,18778,25666
2154,ICAO-AE021C,39777074,201705072135,19791,24245
2135,ABD19E,39661698,201705071640,18760,25592
1849,ICAO-AB5AFE,39778751,201705072235,19820,24211
1942,ICAO-40073F,39769558,201705071930,19759,24264
1909,A12BCD,39725298,201705071745,18953,25616
2196,ICAO-AAABF6,39771217,201705071950,19766,24280
2144,AB5BF0,39734918,201705071755,18648,25483
2199,A6A7DC,39662414,201705071645,18860,25418
1904,ICAO-A8C4D8,39777306,201705072145,19842,24353
2005,ABA7B0,39663475,201705071645,18815,25643
1935,A3EE1F,39657574,201705071635,18813,25649
2208,42423F,39662736,201705071645,18883,25561
1861,A2DCEE,39723720,201705071740,18786,25630
2199,A6A7DC,39657800,201705071635,18744,25578
2130,ICAO-398904,39771437,201705071950,19761,24324
2107,AB4BA6,39686855,201705071705,18877,25668
2217,AD9712,39701998,201705071715,18893,25614
1894,A0DDFB,39748064,201705071800,18868,25519
1811,A2F591,39681338,201705071700,19025,25468
1964,AB7B02,39665157,201705071645,18895,25455
2073,A38E11,39693175,201705071710,18830,25704
1933,ICAO-406D78,39765613,201705071830,19802,24253
1916,ICAO-A3612A,39766003,201705071840,19819,24237
2000,A45091,39762743,201705071810,18784,25704
1848,ICAO-A98F6A,39764466,201705071815,18912,24043
1909,A12BCD,39724398,201705071740,18944,25653
2184,A262A9,39679770,201705071700,18694,25515
2208,42423F,39663621,201705071645,18900,25524
1876,ICAO-AA6B9D,39773309,201705072020,19799,24247
1810,ICAO-A6FF58,39791921,201705080840,19840,24302
2135,ABD19E,39658896,201705071640,18793,25481
2078,A6F00D,39807729,201705080850,18804,25545
1903,A35AAE,39793466,201705080845,18655,25477
2005,ABA7B0,39666589,201705071650,18873,25547
2035,ICAO-AA01A2,39754830,201705071800,19806,24275
1825,AABD2B,39700701,201705071715,19042,25551
2107,AB4BA6,39687244,201705071705,18880,25658
2206,ICAO-A542A6,39769141,201705071925,19009,24046
2231,ADE2B8,39807907,201705080850,18884,25596
2142,A9C5C5,39795227,201705080845,18839,25514
1795,AA60AF,39708998,201705071720,18805,25475
1879,A9B85B,39725688,201705071745,18714,25491
2051,ICAO-47C5C7,39781485,201705072345,19775,24256
1978,A4337C,39740718,201705071755,18931,25519
1896,AD846F,39743006,201705071755,18905,25603
2197,ICAO-A16C3A,39776696,201705072125,19722,24260
2144,AB5BF0,39735070,201705071755,18648,25483
1847,A3FF61,39732661,201705071750,18874,25504
2085,ICAO-4CA74E,39703848,201705071720,19808,24264
2057,AB00CE,39657308,201705071635,18595,25547
1935,A3EE1F,39657364,201705071635,18815,25641
1909,A12BCD,39729153,201705071745,18983,25483
2103,AAF183,39687000,201705071705,18881,25583
1927,ICAO-4242F4,39790122,201705080815,19743,24420
2177,A65527,39701112,201705071715,18657,25634
1890,AD2114,39760782,201705071805,18869,25604
1882,A836FB,39672922,201705071655,18879,25656
2055,ICAO-AABA9A,39774483,201705072035,19695,24315
2112,A7FED0,39708178,201705071720,18913,25492
2046,AA7E7C,39680403,201705071700,18787,25651
1848,ICAO-A98F6A,39774852,201705072035,19754,24285
2033,AA600A,39665622,201705071645,18816,25542
2151,A96BA2,39693766,201705071710,18824,25605
1959,C01EF7,39762864,201705071810,18811,25488
2217,AD9712,39697667,201705071715,18896,25697
2151,A96BA2,39697263,201705071715,18794,25669
1998,3C64EC,39719535,201705071730,18690,25550
2217,AD9712,39710284,201705071725,18867,25480
1879,A9B85B,39725579,201705071745,18716,25492
2005,ABA7B0,39669054,201705071650,18909,25481
2060,ICAO-4D2130,39780187,201705072310,19687,24287
1875,A6FA94,39667984,201705071650,18831,25559
2093,ICAO-A4460E,39787623,201705080720,19740,24273
1848,ICAO-A98F6A,39774284,201705072035,19841,24286
2033,AA600A,39663457,201705071645,18849,25478
1882,A836FB,39673264,201705071655,18876,25652
1811,A2F591,39688254,201705071705,18870,25540
1820,3C7065,39808044,201705080850,18872,25544
1996,ICAO-A4322C,39681608,201705071700,19782,24258
1836,ABF826,39695609,201705071710,18825,25520
1811,A2F591,39688486,201705071705,18867,25541
1861,A2DCEE,39724721,201705071740,18842,25604
1974,ICAO-A71F24,39780106,201705072305,19811,24275
2171,ICAO-A6CA7F,39686794,201705071705,18986,24105
2219,C0193B,39726968,201705071745,18808,25472
1859,ICAO-400F63,39778644,201705072230,19878,24285
2011,ICAO-780F4C,39768136,201705071910,19812,24367
1795,AA60AF,39715902,201705071725,18729,25597
2226,ACC3B4,39800612,201705080850,18844,25604
2118,AA6F46,39710309,201705071725,18840,25585
2009,A791C0,39757791,201705071805,18921,25619
2167,A66E52,39720077,201705071730,18814,25601
1966,AA7C64,39720149,201705071730,18934,25515
2229,ICAO-AD488B,39789325,201705080800,19864,24267
2023,ICAO-406C6D,39769928,201705071935,19736,24290
1943,A63665,39678320,201705071700,18876,25632
1824,ACCA88,39792474,201705080845,18890,25618
1861,A2DCEE,39726243,201705071745,18908,25575
1998,3C64EC,39719415,201705071730,18687,25553
2064,A71EFA,39675054,201705071655,18869,25589
2005,ABA7B0,39664194,201705071645,18833,25618
2100,ICAO-43E9A6,39773662,201705072025,19701,24326
1978,A4337C,39733571,201705071750,18877,25660
1935,A3EE1F,39658439,201705071635,18800,25683
1966,AA7C64,39719882,201705071730,18929,25528
2163,ICAO-AB5ED8,39688236,201705071705,18962,24063
2088,ICAO-06A0F6,39788855,201705080755,19774,24230
1983,ICAO-8682DA,39766843,201705071855,18990,24086
1797,ICAO-3C4AA6,39783132,201705080335,19776,24247
1943,A63665,39681988,201705071700,18903,25537
1916,ICAO-A3612A,39774168,201705072030,19672,24294
1943,A63665,39682880,201705071700,18914,25512
2005,ABA7B0,39662678,201705071645,18794,25673
1824,ACCA88,39795528,201705080845,18899,25587
1799,A1D10C,39660462,201705071640,18620,25623
2005,ABA7B0,39664862,201705071645,18846,25597
2112,A7FED0,39707472,201705071720,18907,25507
1824,ACCA88,39800349,201705080850,18914,25539
2037,A87904,39701791,201705071715,18929,25582
2093,ICAO-A4460E,39787477,201705080720,19772,24276
1909,A12BCD,39728493,201705071745,18979,25501
2009,A791C0,39762511,201705071810,18950,25526
1824,ACCA88,39794195,201705080845,18895,25600
2033,AA600A,39669940,201705071650,18756,25660
1798,ICAO-AA2BA4,39786311,201705080645,19826,24283
2199,A6A7DC,39662160,201705071640,18856,25424
1879,A9B85B,39724052,201705071740,18764,25504
2231,ADE2B8,39795295,201705080845,18926,25477
2052,ICAO-400F0B,39776585,201705072125,19884,24319
1906,ICAO-A4DAD4,39775772,201705072045,19798,24245
1797,ICAO-3C4AA6,39783098,201705080335,19757,24270
2109,ICAO-42426C,39779863,201705072250,19786,24297
1803,ICAO-40073D,39780617,201705072325,19695,24281
1943,A63665,39678481,201705071700,18878,25627
2226,ACC3B4,39805999,201705080850,18887,25545
2019,ICAO-4CC4FF,39770213,201705071940,19709,24261
2177,A65527,39701327,201705071715,18658,25629
1964,AB7B02,39666952,201705071650,18878,25509
2060,ICAO-4D2130,39780278,201705072310,19733,24248
2033,AA600A,39666450,201705071650,18804,25565
2037,A87904,39707008,201705071720,18874,25665
2208,42423F,39660854,201705071640,18857,25620
2231,ADE2B8,39801843,201705080850,18905,25537
2217,AD9712,39703926,201705071720,18875,25589
1801,ICAO-C01D7E,39768389,201705071910,18859,24015
1882,A836FB,39679156,201705071700,18797,25576
1819,A8A3CE,39725992,201705071745,18948,25446
1894,A0DDFB,39754528,201705071800,18864,25594
1996,ICAO-A4322C,39681120,201705071700,19788,24255
1842,A6082F,39695333,201705071710,18890,25643
1886,ICAO-ACB9ED,39788678,201705080750,19805,24296
1879,A9B85B,39722930,201705071740,18805,25516
1969,A2FCFF,39728302,201705071745,18687,25406
1978,A4337C,39734911,201705071755,18893,25618
2208,42423F,39660093,201705071640,18843,25652
1909,A12BCD,39726501,201705071745,18957,25597
2088,ICAO-06A0F6,39789236,201705080800,19690,24356
2033,AA600A,39665550,201705071645,18818,25539
2227,ICAO-A76F87,39777351,201705072150,19809,24213
2192,ICAO-A0A8DA,39772707,201705072015,19727,24287
1818,ICAO-A14BDE,39790640,201705080830,19786,24276
2218,ICAO-A6CB48,39705668,201705071720,19778,24286
2073,A38E11,39693274,201705071710,18830,25704
1945,A84D62,39756378,201705071805,18833,25590
1797,ICAO-3C4AA6,39783106,201705080335,19761,24266
2094,345241,39763454,201705071810,18817,25586
1998,3C64EC,39719701,201705071730,18695,25546
1819,A8A3CE,39728570,201705071745,18901,25523
1909,A12BCD,39726440,201705071745,18957,25597
2177,A65527,39700137,201705071715,18654,25656
2102,A85FF5,39799379,201705080850,19004,25487
1968,ICAO-4006C1,39765105,201705071820,19826,24301
